Plants,Markets,Months,Products,value
Bucarest,Italy,Jan-07,Bandit 900,0.0
Bucarest,Italy,Jan-07,Boulevard,0.0
Bucarest,Italy,Jan-07,CRS550,0.0
Bucarest,Italy,Jan-07,CRX500,0.0
Bucarest,Italy,Jan-07,CRX600,0.0
Bucarest,Italy,Jan-07,CRX650,0.0
Bucarest,Italy,Jan-07,Enduro 350,4.0
Bucarest,Italy,Jan-07,Enduro 450,0.0
Bucarest,Italy,Jan-07,Enduro 550,0.0
Bucarest,Italy,Jan-07,KingTwin,65.0
Bucarest,Italy,Jan-07,MegaTwin,270.0
Bucarest,Italy,Jan-07,RoadLiner,0.0
Bucarest,Italy,Jan-07,RoadStar,0.0
Bucarest,Italy,Jan-07,ST1200,201.0
Bucarest,Italy,Jan-07,ST1200R,0.0
Bucarest,Italy,Jan-07,ST900,0.0
Bucarest,Italy,Jan-07,Victory,0.0
Bucarest,Italy,Mar-07,200S,0.0
Bucarest,Italy,Mar-07,300S,0.0
Bucarest,Italy,Mar-07,600S,0.0
Bucarest,Italy,Mar-07,626S,0.0
Bucarest,Italy,Mar-07,676RS,0.0
Bucarest,Italy,Mar-07,676S,0.0
Bucarest,Italy,Mar-07,900S,0.0
Bucarest,Italy,Mar-07,929S,0.0
Bucarest,Italy,Mar-07,996RS,0.0
Bucarest,Italy,Mar-07,996S,0.0
Bucarest,Italy,Mar-07,Bandit 1200,0.0
Bucarest,Italy,Mar-07,Bandit 1200S,0.0
Bucarest,Italy,Mar-07,Bandit 900,0.0
Bucarest,Italy,Mar-07,Boulevard,0.0
Bucarest,Italy,Mar-07,CRS550,0.0
Bucarest,Italy,Mar-07,CRX500,0.0
Bucarest,Italy,Mar-07,CRX600,0.0
Bucarest,Italy,Mar-07,CRX650,0.0
Bucarest,Italy,Mar-07,Enduro 350,5.0
Bucarest,Italy,Mar-07,Enduro 450,0.0
Bucarest,Italy,Mar-07,Enduro 550,0.0
Bucarest,Italy,Mar-07,KingTwin,0.0
Bucarest,Italy,Mar-07,MegaTwin,0.0
Bucarest,Italy,Mar-07,RoadLiner,0.0
Bucarest,Italy,Mar-07,RoadStar,0.0
Bucarest,Italy,Mar-07,ST1200,0.0
Bucarest,Italy,Mar-07,ST1200R,0.0
Bucarest,Italy,Mar-07,ST900,0.0
Bucarest,Italy,Mar-07,Victory,0.0
Bucarest,Japan,Feb-07,200S,0.0
Bucarest,Japan,Feb-07,300S,0.0
Bucarest,Japan,Feb-07,600S,0.0
Bucarest,Japan,Feb-07,626S,0.0
Bucarest,Japan,Feb-07,676RS,0.0
Bucarest,Japan,Feb-07,676S,0.0
Bucarest,Japan,Feb-07,900S,0.0
Bucarest,Japan,Feb-07,929S,0.0
Bucarest,Japan,Feb-07,996RS,0.0
Bucarest,Japan,Feb-07,996S,0.0
Bucarest,Japan,Feb-07,Bandit 1200,0.0
Bucarest,Japan,Feb-07,Bandit 1200S,0.0
Bucarest,Japan,Feb-07,Bandit 900,0.0
Bucarest,Japan,Feb-07,Boulevard,0.0
Bucarest,Japan,Feb-07,CRS550,0.0
Bucarest,Japan,Feb-07,CRX500,0.0
Bucarest,Japan,Feb-07,CRX600,0.0
Bucarest,Japan,Feb-07,CRX650,0.0
Bucarest,Japan,Feb-07,Enduro 350,0.0
Bucarest,Japan,Feb-07,Enduro 450,0.0
Bucarest,Japan,Feb-07,Enduro 550,0.0
Bucarest,Japan,Feb-07,KingTwin,0.0
Bucarest,Japan,Feb-07,MegaTwin,0.0
Bucarest,Japan,Feb-07,RoadLiner,0.0
Bucarest,Japan,Feb-07,RoadStar,0.0
Bucarest,Japan,Feb-07,ST1200,0.0
Bucarest,Japan,Feb-07,ST1200R,0.0
Bucarest,Japan,Feb-07,ST900,0.0
Bucarest,Japan,Feb-07,Victory,0.0
Bucarest,Japan,Jan-07,200S,0.0
Bucarest,Japan,Jan-07,300S,0.0
Bucarest,Japan,Jan-07,600S,0.0
Bucarest,Japan,Jan-07,626S,0.0
Bucarest,Japan,Jan-07,676RS,0.0
Bucarest,Japan,Jan-07,676S,0.0
Bucarest,Japan,Jan-07,900S,0.0
Bucarest,Japan,Jan-07,929S,0.0
Bucarest,Japan,Jan-07,996RS,0.0
Bucarest,Japan,Jan-07,996S,0.0
Bucarest,Japan,Jan-07,Bandit 1200,0.0
Bucarest,Japan,Jan-07,Bandit 1200S,0.0
Bucarest,Japan,Jan-07,Bandit 900,0.0
Bucarest,Japan,Jan-07,Boulevard,0.0
Bucarest,Japan,Jan-07,CRS550,0.0
Bucarest,Japan,Jan-07,CRX500,0.0
Bucarest,Japan,Jan-07,CRX600,0.0
Bucarest,Japan,Jan-07,CRX650,0.0
Bucarest,Japan,Jan-07,Enduro 350,0.0
Bucarest,Japan,Jan-07,Enduro 450,0.0
Bucarest,Japan,Jan-07,Enduro 550,0.0
Bucarest,Japan,Jan-07,KingTwin,94.0
Bucarest,Japan,Jan-07,MegaTwin,174.0
Bucarest,Japan,Jan-07,RoadLiner,0.0
Bucarest,Japan,Jan-07,RoadStar,0.0
Bucarest,Japan,Jan-07,ST1200,0.0
Bucarest,Japan,Jan-07,ST1200R,0.0
Bucarest,Japan,Jan-07,ST900,0.0
Bucarest,Japan,Jan-07,Victory,0.0
Bucarest,Japan,Mar-07,200S,0.0
Bucarest,Japan,Mar-07,300S,0.0
Bucarest,Japan,Mar-07,600S,0.0
Bucarest,Japan,Mar-07,626S,0.0
Bucarest,Japan,Mar-07,676RS,0.0
Bucarest,Japan,Mar-07,676S,0.0
Bucarest,Japan,Mar-07,900S,0.0
Bucarest,Japan,Mar-07,929S,0.0
Bucarest,Japan,Mar-07,996RS,0.0
Bucarest,Japan,Mar-07,996S,0.0
Bucarest,Japan,Mar-07,Bandit 1200,0.0
Bucarest,Japan,Mar-07,Bandit 1200S,0.0
Bucarest,Japan,Mar-07,Bandit 900,0.0
Bucarest,Japan,Mar-07,Boulevard,0.0
Bucarest,Japan,Mar-07,CRS550,0.0
Bucarest,Japan,Mar-07,CRX500,0.0
Bucarest,Japan,Mar-07,CRX600,0.0
Bucarest,Japan,Mar-07,CRX650,0.0
Bucarest,Japan,Mar-07,Enduro 350,0.0
Bucarest,Japan,Mar-07,Enduro 450,0.0
Bucarest,Japan,Mar-07,Enduro 550,0.0
Bucarest,Japan,Mar-07,KingTwin,0.0
Bucarest,Japan,Mar-07,MegaTwin,0.0
Bucarest,Japan,Mar-07,RoadLiner,0.0
Bucarest,Japan,Mar-07,RoadStar,0.0
Bucarest,Japan,Mar-07,ST1200,0.0
Bucarest,Japan,Mar-07,ST1200R,0.0
Bucarest,Japan,Mar-07,ST900,0.0
Bucarest,Japan,Mar-07,Victory,0.0
Bucarest,Spain,Feb-07,200S,0.0
Bucarest,Spain,Feb-07,300S,0.0
Bucarest,Spain,Feb-07,600S,0.0
Bucarest,Spain,Feb-07,626S,0.0
Bucarest,Spain,Feb-07,676RS,0.0
Bucarest,Spain,Feb-07,676S,0.0
Bucarest,Spain,Feb-07,900S,0.0
Bucarest,Spain,Feb-07,929S,0.0
Bucarest,Spain,Feb-07,996RS,0.0
Bucarest,Spain,Feb-07,996S,0.0
Bucarest,Spain,Feb-07,Bandit 1200,0.0
Bucarest,Spain,Feb-07,Bandit 1200S,0.0
Bucarest,Spain,Feb-07,Bandit 900,0.0
Bucarest,Spain,Feb-07,Boulevard,0.0
Bucarest,Spain,Feb-07,CRS550,0.0
Bucarest,Spain,Feb-07,CRX500,0.0
Bucarest,Spain,Feb-07,CRX600,0.0
Bucarest,Spain,Feb-07,CRX650,0.0
Bucarest,Spain,Feb-07,Enduro 350,0.0
Bucarest,Spain,Feb-07,Enduro 450,0.0
Bucarest,Spain,Feb-07,Enduro 550,0.0
Bucarest,Spain,Feb-07,KingTwin,0.0
Bucarest,Spain,Feb-07,MegaTwin,0.0
Bucarest,Spain,Feb-07,RoadLiner,0.0
Bucarest,Spain,Feb-07,RoadStar,0.0
Bucarest,Spain,Feb-07,ST1200,0.0
Bucarest,Spain,Feb-07,ST1200R,0.0
Bucarest,Spain,Feb-07,ST900,0.0
Bucarest,Spain,Feb-07,Victory,0.0
Bucarest,Spain,Jan-07,200S,0.0
Bucarest,Spain,Jan-07,300S,0.0
Bucarest,Spain,Jan-07,600S,0.0
Bucarest,Spain,Jan-07,626S,0.0
Bucarest,Spain,Jan-07,676RS,0.0
Bucarest,Spain,Jan-07,676S,0.0
Bucarest,Spain,Jan-07,900S,0.0
Bucarest,Spain,Jan-07,929S,0.0
Bucarest,Spain,Jan-07,996RS,0.0
Bucarest,Spain,Jan-07,996S,0.0
Bucarest,Spain,Jan-07,Bandit 1200,0.0
Bucarest,Spain,Jan-07,Bandit 1200S,0.0
Bucarest,Spain,Jan-07,Bandit 900,0.0
Bucarest,Spain,Jan-07,Boulevard,0.0
Bucarest,Spain,Jan-07,CRS550,0.0
Bucarest,Spain,Jan-07,CRX500,0.0
Bucarest,Spain,Jan-07,CRX600,0.0
Bucarest,Spain,Jan-07,CRX650,0.0
Bucarest,Spain,Jan-07,Enduro 350,95.0
Bucarest,Spain,Jan-07,Enduro 450,0.0
Bucarest,Spain,Jan-07,Enduro 550,0.0
Bucarest,Spain,Jan-07,KingTwin,276.0
Bucarest,Spain,Jan-07,MegaTwin,0.0
Bucarest,Spain,Jan-07,RoadLiner,0.0
Bucarest,Spain,Jan-07,RoadStar,0.0
Bucarest,Spain,Jan-07,ST1200,0.0
Bucarest,Spain,Jan-07,ST1200R,0.0
Bucarest,Spain,Jan-07,ST900,0.0
Bucarest,Spain,Jan-07,Victory,0.0
Bucarest,Spain,Mar-07,200S,0.0
Bucarest,Spain,Mar-07,300S,0.0
Bucarest,Spain,Mar-07,600S,0.0
Bucarest,Spain,Mar-07,626S,0.0
Bucarest,Spain,Mar-07,676RS,0.0
Bucarest,Spain,Mar-07,676S,0.0
Bucarest,Spain,Mar-07,900S,0.0
Bucarest,Spain,Mar-07,929S,0.0
Bucarest,Spain,Mar-07,996RS,0.0
Bucarest,Spain,Mar-07,996S,0.0
Bucarest,Spain,Mar-07,Bandit 1200,0.0
Bucarest,Spain,Mar-07,Bandit 1200S,0.0
Bucarest,Spain,Mar-07,Bandit 900,0.0
Bucarest,Spain,Mar-07,Boulevard,0.0
Bucarest,Spain,Mar-07,CRS550,0.0
Bucarest,Spain,Mar-07,CRX500,0.0
Bucarest,Spain,Mar-07,CRX600,0.0
Bucarest,Spain,Mar-07,CRX650,0.0
Bucarest,Spain,Mar-07,Enduro 350,0.0
Bucarest,Spain,Mar-07,Enduro 450,0.0
Bucarest,Spain,Mar-07,Enduro 550,0.0
Bucarest,Spain,Mar-07,KingTwin,0.0
Bucarest,Spain,Mar-07,MegaTwin,0.0
Bucarest,Spain,Mar-07,RoadLiner,0.0
Bucarest,Spain,Mar-07,RoadStar,0.0
Bucarest,Spain,Mar-07,ST1200,0.0
Bucarest,Spain,Mar-07,ST1200R,0.0
Bucarest,Spain,Mar-07,ST900,0.0
Bucarest,Spain,Mar-07,Victory,0.0
Bucarest,UK,Feb-07,200S,0.0
Bucarest,UK,Feb-07,300S,0.0
Bucarest,UK,Feb-07,600S,0.0
Bucarest,UK,Feb-07,626S,0.0
Bucarest,UK,Feb-07,676RS,0.0
Bucarest,UK,Feb-07,676S,0.0
Bucarest,UK,Feb-07,900S,0.0
Bucarest,UK,Feb-07,929S,0.0
Bucarest,UK,Feb-07,996RS,0.0
Bucarest,UK,Feb-07,996S,0.0
Bucarest,UK,Feb-07,Bandit 1200,0.0
Bucarest,UK,Feb-07,Bandit 1200S,0.0
Bucarest,UK,Feb-07,Bandit 900,0.0
Bucarest,UK,Feb-07,Boulevard,0.0
Bucarest,UK,Feb-07,CRS550,0.0
Bucarest,UK,Feb-07,CRX500,0.0
Bucarest,UK,Feb-07,CRX600,0.0
Bucarest,UK,Feb-07,CRX650,0.0
Bucarest,UK,Feb-07,Enduro 350,0.0
Bucarest,UK,Feb-07,Enduro 450,0.0
Bucarest,UK,Feb-07,Enduro 550,0.0
Bucarest,UK,Feb-07,KingTwin,0.0
Bucarest,UK,Feb-07,MegaTwin,0.0
Bucarest,UK,Feb-07,RoadLiner,0.0
Bucarest,UK,Feb-07,RoadStar,0.0
Bucarest,UK,Feb-07,ST1200,0.0
Bucarest,UK,Feb-07,ST1200R,0.0
Bucarest,UK,Feb-07,ST900,0.0
Bucarest,UK,Feb-07,Victory,0.0
Bucarest,UK,Jan-07,200S,0.0
Bucarest,UK,Jan-07,300S,0.0
Bucarest,UK,Jan-07,600S,0.0
Bucarest,UK,Jan-07,626S,0.0
Bucarest,UK,Jan-07,676RS,0.0
Bucarest,UK,Jan-07,676S,0.0
Bucarest,UK,Jan-07,900S,0.0
Bucarest,UK,Jan-07,929S,0.0
Bucarest,UK,Jan-07,996RS,0.0
Bucarest,UK,Jan-07,996S,0.0
Bucarest,UK,Jan-07,Bandit 1200,0.0
Bucarest,UK,Jan-07,Bandit 1200S,0.0
Bucarest,UK,Jan-07,Bandit 900,0.0
Bucarest,UK,Jan-07,Boulevard,0.0
Bucarest,UK,Jan-07,CRS550,0.0
Bucarest,UK,Jan-07,CRX500,0.0
Bucarest,UK,Jan-07,CRX600,0.0
Bucarest,UK,Jan-07,CRX650,0.0
Bucarest,UK,Jan-07,Enduro 350,19.0
Bucarest,UK,Jan-07,Enduro 450,0.0
Bucarest,UK,Jan-07,Enduro 550,0.0
Bucarest,UK,Jan-07,KingTwin,0.0
Bucarest,UK,Jan-07,MegaTwin,107.0
Bucarest,UK,Jan-07,RoadLiner,0.0
Bucarest,UK,Jan-07,RoadStar,0.0
Bucarest,UK,Jan-07,ST1200,0.0
Bucarest,UK,Jan-07,ST1200R,0.0
Bucarest,UK,Jan-07,ST900,0.0
Bucarest,UK,Jan-07,Victory,0.0
Bucarest,UK,Mar-07,200S,0.0
Bucarest,UK,Mar-07,300S,0.0
Bucarest,UK,Mar-07,600S,0.0
Bucarest,UK,Mar-07,626S,0.0
Bucarest,UK,Mar-07,676RS,0.0
Bucarest,UK,Mar-07,676S,0.0
Bucarest,UK,Mar-07,900S,0.0
Bucarest,UK,Mar-07,929S,0.0
Bucarest,UK,Mar-07,996RS,0.0
Bucarest,UK,Mar-07,996S,0.0
Bucarest,UK,Mar-07,Bandit 1200,0.0
Bucarest,UK,Mar-07,Bandit 1200S,0.0
Bucarest,UK,Mar-07,Bandit 900,0.0
Bucarest,UK,Mar-07,Boulevard,0.0
Bucarest,UK,Mar-07,CRS550,0.0
Bucarest,UK,Mar-07,CRX500,0.0
Bucarest,UK,Mar-07,CRX600,0.0
Bucarest,UK,Mar-07,CRX650,0.0
Bucarest,UK,Mar-07,Enduro 350,0.0
Bucarest,UK,Mar-07,Enduro 450,0.0
Bucarest,UK,Mar-07,Enduro 550,0.0
Bucarest,UK,Mar-07,KingTwin,0.0
Bucarest,UK,Mar-07,MegaTwin,0.0
Bucarest,UK,Mar-07,RoadLiner,0.0
Bucarest,UK,Mar-07,RoadStar,0.0
Bucarest,UK,Mar-07,ST1200,0.0
Bucarest,UK,Mar-07,ST1200R,0.0
Bucarest,UK,Mar-07,ST900,0.0
Bucarest,UK,Mar-07,Victory,0.0
Bucarest,US,Feb-07,200S,0.0
Bucarest,US,Feb-07,300S,0.0
Bucarest,US,Feb-07,600S,0.0
Bucarest,US,Feb-07,626S,0.0
Bucarest,US,Feb-07,676RS,0.0
Bucarest,US,Feb-07,676S,0.0
Bucarest,US,Feb-07,900S,0.0
Bucarest,US,Feb-07,929S,0.0
Bucarest,US,Feb-07,996RS,0.0
Bucarest,US,Feb-07,996S,0.0
Bucarest,US,Feb-07,Bandit 1200,0.0
Bucarest,US,Feb-07,Bandit 1200S,0.0
Bucarest,US,Feb-07,Bandit 900,0.0
Bucarest,US,Feb-07,Boulevard,0.0
Bucarest,US,Feb-07,CRS550,0.0
Bucarest,US,Feb-07,CRX500,0.0
Bucarest,US,Feb-07,CRX600,0.0
Bucarest,US,Feb-07,CRX650,0.0
Bucarest,US,Feb-07,Enduro 350,0.0
Bucarest,US,Feb-07,Enduro 450,0.0
Bucarest,US,Feb-07,Enduro 550,0.0
Bucarest,US,Feb-07,KingTwin,0.0
Bucarest,US,Feb-07,MegaTwin,0.0
Bucarest,US,Feb-07,RoadLiner,0.0
Bucarest,US,Feb-07,RoadStar,0.0
Bucarest,US,Feb-07,ST1200,0.0
Bucarest,US,Feb-07,ST1200R,0.0
Bucarest,US,Feb-07,ST900,0.0
Bucarest,US,Feb-07,Victory,0.0
Bucarest,US,Jan-07,200S,0.0
Bucarest,US,Jan-07,300S,0.0
Bucarest,US,Jan-07,600S,0.0
Bucarest,US,Jan-07,626S,0.0
Bucarest,US,Jan-07,676RS,0.0
Bucarest,US,Jan-07,676S,0.0
Bucarest,US,Jan-07,900S,0.0
Bucarest,US,Jan-07,929S,0.0
Bucarest,US,Jan-07,996RS,0.0
Bucarest,US,Jan-07,996S,0.0
Bucarest,US,Jan-07,Bandit 1200,0.0
Bucarest,US,Jan-07,Bandit 1200S,0.0
Bucarest,US,Jan-07,Bandit 900,0.0
Bucarest,US,Jan-07,Boulevard,0.0
Bucarest,US,Jan-07,CRS550,0.0
Bucarest,US,Jan-07,CRX500,0.0
Bucarest,US,Jan-07,CRX600,0.0
Bucarest,US,Jan-07,CRX650,0.0
Bucarest,US,Jan-07,Enduro 350,121.0
Bucarest,US,Jan-07,Enduro 450,0.0
Bucarest,US,Jan-07,Enduro 550,0.0
Bucarest,US,Jan-07,KingTwin,0.0
Bucarest,US,Jan-07,MegaTwin,0.0
Bucarest,US,Jan-07,RoadLiner,0.0
Bucarest,US,Jan-07,RoadStar,0.0
Bucarest,US,Jan-07,ST1200,0.0
Bucarest,US,Jan-07,ST1200R,0.0
Bucarest,US,Jan-07,ST900,0.0
Bucarest,US,Jan-07,Victory,0.0
Bucarest,US,Mar-07,200S,0.0
Bucarest,US,Mar-07,300S,0.0
Bucarest,US,Mar-07,600S,0.0
Bucarest,US,Mar-07,626S,0.0
Bucarest,US,Mar-07,676RS,0.0
Bucarest,US,Mar-07,676S,0.0
Bucarest,US,Mar-07,900S,0.0
Bucarest,US,Mar-07,929S,0.0
Bucarest,US,Mar-07,996RS,0.0
Bucarest,US,Mar-07,996S,0.0
Bucarest,US,Mar-07,Bandit 1200,0.0
Bucarest,US,Mar-07,Bandit 1200S,0.0
Bucarest,US,Mar-07,Bandit 900,0.0
Bucarest,US,Mar-07,Boulevard,0.0
Bucarest,US,Mar-07,CRS550,0.0
Bucarest,US,Mar-07,CRX500,0.0
Bucarest,US,Mar-07,CRX600,0.0
Bucarest,US,Mar-07,CRX650,0.0
Bucarest,US,Mar-07,Enduro 350,0.0
Bucarest,US,Mar-07,Enduro 450,0.0
Bucarest,US,Mar-07,Enduro 550,0.0
Bucarest,US,Mar-07,KingTwin,0.0
Bucarest,US,Mar-07,MegaTwin,0.0
Bucarest,US,Mar-07,RoadLiner,0.0
Bucarest,US,Mar-07,RoadStar,0.0
Bucarest,US,Mar-07,ST1200,0.0
Bucarest,US,Mar-07,ST1200R,0.0
Bucarest,US,Mar-07,ST900,0.0
Bucarest,US,Mar-07,Victory,0.0
Dallas,Argentina,Feb-07,200S,0.0
Dallas,Argentina,Feb-07,300S,0.0
Dallas,Argentina,Feb-07,600S,0.0
Dallas,Argentina,Feb-07,626S,0.0
Dallas,Argentina,Feb-07,676RS,0.0
Dallas,Argentina,Feb-07,676S,0.0
Dallas,Argentina,Feb-07,900S,0.0
Dallas,Argentina,Feb-07,929S,0.0
Dallas,Argentina,Feb-07,996RS,0.0
Dallas,Argentina,Feb-07,996S,0.0
Dallas,Argentina,Feb-07,Bandit 1200,0.0
Dallas,Argentina,Feb-07,Bandit 1200S,0.0
Dallas,Argentina,Feb-07,Bandit 900,0.0
Dallas,Argentina,Feb-07,Boulevard,0.0
Dallas,Argentina,Feb-07,CRS550,0.0
Dallas,Argentina,Feb-07,CRX500,0.0
Dallas,Argentina,Feb-07,CRX600,0.0
Dallas,Argentina,Feb-07,CRX650,0.0
Dallas,Argentina,Feb-07,Enduro 350,0.0
Dallas,Argentina,Feb-07,Enduro 450,0.0
Dallas,Argentina,Feb-07,Enduro 550,0.0
Dallas,Argentina,Feb-07,KingTwin,0.0
Dallas,Argentina,Feb-07,MegaTwin,0.0
Dallas,Argentina,Feb-07,RoadLiner,0.0
Dallas,Argentina,Feb-07,RoadStar,0.0
Dallas,Argentina,Feb-07,ST1200,0.0
Dallas,Argentina,Feb-07,ST1200R,0.0
Dallas,Argentina,Feb-07,ST900,0.0
Dallas,Argentina,Feb-07,Victory,0.0
Dallas,Argentina,Jan-07,200S,64.0
Dallas,Argentina,Jan-07,300S,0.0
Dallas,Argentina,Jan-07,600S,0.0
Dallas,Argentina,Jan-07,626S,0.0
Dallas,Argentina,Jan-07,676RS,267.0
Dallas,Argentina,Jan-07,676S,282.0
Dallas,Argentina,Jan-07,900S,0.0
Dallas,Argentina,Jan-07,929S,0.0
Dallas,Argentina,Jan-07,996RS,0.0
Dallas,Argentina,Jan-07,996S,296.0
Dallas,Argentina,Jan-07,Bandit 1200,0.0
Dallas,Argentina,Jan-07,Bandit 1200S,0.0
Dallas,Argentina,Jan-07,Bandit 900,0.0
Dallas,Argentina,Jan-07,Boulevard,113.0
Dallas,Argentina,Jan-07,CRS550,0.0
Dallas,Argentina,Jan-07,CRX500,0.0
Dallas,Argentina,Jan-07,CRX600,0.0
Dallas,Argentina,Jan-07,CRX650,0.0
Dallas,Argentina,Jan-07,Enduro 350,0.0
Dallas,Argentina,Jan-07,Enduro 450,0.0
Dallas,Argentina,Jan-07,Enduro 550,0.0
Dallas,Argentina,Jan-07,KingTwin,0.0
Dallas,Argentina,Jan-07,MegaTwin,0.0
Dallas,Argentina,Jan-07,RoadLiner,0.0
Dallas,Argentina,Jan-07,RoadStar,0.0
Dallas,Argentina,Jan-07,ST1200,0.0
Dallas,Argentina,Jan-07,ST1200R,0.0
Dallas,Argentina,Jan-07,ST900,0.0
Dallas,Argentina,Jan-07,Victory,0.0
Dallas,Argentina,Mar-07,200S,0.0
Dallas,Argentina,Mar-07,300S,0.0
Dallas,Argentina,Mar-07,600S,0.0
Dallas,Argentina,Mar-07,626S,0.0
Dallas,Argentina,Mar-07,676RS,0.0
Dallas,Argentina,Mar-07,676S,0.0
Dallas,Argentina,Mar-07,900S,0.0
Dallas,Argentina,Mar-07,929S,0.0
Dallas,Argentina,Mar-07,996RS,0.0
Dallas,Argentina,Mar-07,996S,0.0
Dallas,Argentina,Mar-07,Bandit 1200,0.0
Dallas,Argentina,Mar-07,Bandit 1200S,0.0
Dallas,Argentina,Mar-07,Bandit 900,0.0
Dallas,Argentina,Mar-07,Boulevard,0.0
Dallas,Argentina,Mar-07,CRS550,0.0
Dallas,Argentina,Mar-07,CRX500,0.0
Dallas,Argentina,Mar-07,CRX600,0.0
Dallas,Argentina,Mar-07,CRX650,0.0
Dallas,Argentina,Mar-07,Enduro 350,0.0
Dallas,Argentina,Mar-07,Enduro 450,0.0
Dallas,Argentina,Mar-07,Enduro 550,0.0
Dallas,Argentina,Mar-07,KingTwin,0.0
Dallas,Argentina,Mar-07,MegaTwin,0.0
Dallas,Argentina,Mar-07,RoadLiner,0.0
Dallas,Argentina,Mar-07,RoadStar,0.0
Dallas,Argentina,Mar-07,ST1200,0.0
Dallas,Argentina,Mar-07,ST1200R,0.0
Dallas,Argentina,Mar-07,ST900,0.0
Dallas,Argentina,Mar-07,Victory,0.0
Dallas,Brazil,Feb-07,200S,88.0
Dallas,Brazil,Feb-07,300S,0.0
Dallas,Brazil,Feb-07,600S,0.0
Dallas,Brazil,Feb-07,626S,0.0
Dallas,Brazil,Feb-07,676RS,0.0
Dallas,Brazil,Feb-07,676S,6.0
Dallas,Brazil,Feb-07,900S,0.0
Dallas,Brazil,Feb-07,929S,0.0
Dallas,Brazil,Feb-07,996RS,0.0
Dallas,Brazil,Feb-07,996S,20.0
Dallas,Brazil,Feb-07,Bandit 1200,0.0
Dallas,Brazil,Feb-07,Bandit 1200S,0.0
Dallas,Brazil,Feb-07,Bandit 900,0.0
Dallas,Brazil,Feb-07,Boulevard,5.0
Dallas,Brazil,Feb-07,CRS550,0.0
Dallas,Brazil,Feb-07,CRX500,0.0
Dallas,Brazil,Feb-07,CRX600,0.0
Dallas,Brazil,Feb-07,CRX650,0.0
Dallas,Brazil,Feb-07,Enduro 350,0.0
Dallas,Brazil,Feb-07,Enduro 450,0.0
Dallas,Brazil,Feb-07,Enduro 550,0.0
Dallas,Brazil,Feb-07,KingTwin,0.0
Dallas,Brazil,Feb-07,MegaTwin,0.0
Dallas,Brazil,Feb-07,RoadLiner,0.0
Dallas,Brazil,Feb-07,RoadStar,0.0
Dallas,Brazil,Feb-07,ST1200,0.0
Dallas,Brazil,Feb-07,ST1200R,0.0
Dallas,Brazil,Feb-07,ST900,0.0
Dallas,Brazil,Feb-07,Victory,0.0
Dallas,Brazil,Jan-07,200S,0.0
Dallas,Brazil,Jan-07,300S,0.0
Dallas,Brazil,Jan-07,600S,0.0
Dallas,Brazil,Jan-07,626S,0.0
Dallas,Brazil,Jan-07,676RS,116.0
Dallas,Brazil,Jan-07,676S,9.0
Dallas,Brazil,Jan-07,900S,0.0
Dallas,Brazil,Jan-07,929S,0.0
Dallas,Brazil,Jan-07,996RS,0.0
Dallas,Brazil,Jan-07,996S,0.0
Dallas,Brazil,Jan-07,Bandit 1200,0.0
Dallas,Brazil,Jan-07,Bandit 1200S,0.0
Dallas,Brazil,Jan-07,Bandit 900,0.0
Dallas,Brazil,Jan-07,Boulevard,10.0
Dallas,Brazil,Jan-07,CRS550,0.0
Dallas,Brazil,Jan-07,CRX500,0.0
Dallas,Brazil,Jan-07,CRX600,0.0
Dallas,Brazil,Jan-07,CRX650,0.0
Dallas,Brazil,Jan-07,Enduro 350,0.0
Dallas,Brazil,Jan-07,Enduro 450,0.0
Dallas,Brazil,Jan-07,Enduro 550,0.0
Dallas,Brazil,Jan-07,KingTwin,0.0
Dallas,Brazil,Jan-07,MegaTwin,0.0
Dallas,Brazil,Jan-07,RoadLiner,0.0
Dallas,Brazil,Jan-07,RoadStar,155.0
Dallas,Brazil,Jan-07,ST1200,0.0
Dallas,Brazil,Jan-07,ST1200R,0.0
Dallas,Brazil,Jan-07,ST900,0.0
Dallas,Brazil,Jan-07,Victory,0.0
Dallas,Brazil,Mar-07,200S,90.0
Dallas,Brazil,Mar-07,300S,0.0
Dallas,Brazil,Mar-07,600S,0.0
Dallas,Brazil,Mar-07,626S,0.0
Dallas,Brazil,Mar-07,676RS,59.0
Dallas,Brazil,Mar-07,676S,11.0
Dallas,Brazil,Mar-07,900S,0.0
Dallas,Brazil,Mar-07,929S,0.0
Dallas,Brazil,Mar-07,996RS,0.0
Dallas,Brazil,Mar-07,996S,0.0
Dallas,Brazil,Mar-07,Bandit 1200,0.0
Dallas,Brazil,Mar-07,Bandit 1200S,0.0
Dallas,Brazil,Mar-07,Bandit 900,0.0
Dallas,Brazil,Mar-07,Boulevard,9.0
Dallas,Brazil,Mar-07,CRS550,0.0
Dallas,Brazil,Mar-07,CRX500,0.0
Dallas,Brazil,Mar-07,CRX600,0.0
Dallas,Brazil,Mar-07,CRX650,0.0
Dallas,Brazil,Mar-07,Enduro 350,0.0
Dallas,Brazil,Mar-07,Enduro 450,0.0
Dallas,Brazil,Mar-07,Enduro 550,0.0
Dallas,Brazil,Mar-07,KingTwin,0.0
Dallas,Brazil,Mar-07,MegaTwin,0.0
Dallas,Brazil,Mar-07,RoadLiner,0.0
Dallas,Brazil,Mar-07,RoadStar,0.0
Dallas,Brazil,Mar-07,ST1200,0.0
Dallas,Brazil,Mar-07,ST1200R,0.0
