,id_of_Plant,id_of_Market,id_of_Month,id_of_Product,deliveryVar
520,Bucarest,Germany,Mar-07,ST900,0.0
521,Bucarest,Germany,Mar-07,Victory,0.0
522,Bucarest,Italy,Feb-07,200S,0.0
523,Bucarest,Italy,Feb-07,300S,0.0
524,Bucarest,Italy,Feb-07,600S,0.0
525,Bucarest,Italy,Feb-07,626S,0.0
526,Bucarest,Italy,Feb-07,676RS,0.0
527,Bucarest,Italy,Feb-07,676S,0.0
528,Bucarest,Italy,Feb-07,900S,0.0
529,Bucarest,Italy,Feb-07,929S,0.0
530,Bucarest,Italy,Feb-07,996RS,0.0
531,Bucarest,Italy,Feb-07,996S,0.0
532,Bucarest,Italy,Feb-07,Bandit 1200,0.0
533,Bucarest,Italy,Feb-07,Bandit 1200S,0.0
534,Bucarest,Italy,Feb-07,Bandit 900,0.0
535,Bucarest,Italy,Feb-07,Boulevard,0.0
536,Bucarest,Italy,Feb-07,CRS550,0.0
537,Bucarest,Italy,Feb-07,CRX500,0.0
538,Bucarest,Italy,Feb-07,CRX600,0.0
539,Bucarest,Italy,Feb-07,CRX650,0.0
540,Bucarest,Italy,Feb-07,Enduro 350,0.0
541,Bucarest,Italy,Feb-07,Enduro 450,0.0
542,Bucarest,Italy,Feb-07,Enduro 550,0.0
543,Bucarest,Italy,Feb-07,KingTwin,0.0
544,Bucarest,Italy,Feb-07,MegaTwin,0.0
545,Bucarest,Italy,Feb-07,RoadLiner,0.0
546,Bucarest,Italy,Feb-07,RoadStar,0.0
547,Bucarest,Italy,Feb-07,ST1200,0.0
548,Bucarest,Italy,Feb-07,ST1200R,0.0
549,Bucarest,Italy,Feb-07,ST900,0.0
550,Bucarest,Italy,Feb-07,Victory,0.0
551,Bucarest,Italy,Jan-07,200S,0.0
552,Bucarest,Italy,Jan-07,300S,0.0
553,Bucarest,Italy,Jan-07,600S,0.0
554,Bucarest,Italy,Jan-07,626S,0.0
555,Bucarest,Italy,Jan-07,676RS,0.0
556,Bucarest,Italy,Jan-07,676S,0.0
557,Bucarest,Italy,Jan-07,900S,0.0
558,Bucarest,Italy,Jan-07,929S,0.0
559,Bucarest,Italy,Jan-07,996RS,0.0
560,Bucarest,Italy,Jan-07,996S,0.0
561,Bucarest,Italy,Jan-07,Bandit 1200,0.0
562,Bucarest,Italy,Jan-07,Bandit 1200S,0.0
563,Bucarest,Italy,Jan-07,Bandit 900,0.0
564,Bucarest,Italy,Jan-07,Boulevard,0.0
565,Bucarest,Italy,Jan-07,CRS550,0.0
566,Bucarest,Italy,Jan-07,CRX500,0.0
567,Bucarest,Italy,Jan-07,CRX600,0.0
568,Bucarest,Italy,Jan-07,CRX650,0.0
569,Bucarest,Italy,Jan-07,Enduro 350,0.0
570,Bucarest,Italy,Jan-07,Enduro 450,0.0
571,Bucarest,Italy,Jan-07,Enduro 550,0.0
572,Bucarest,Italy,Jan-07,KingTwin,0.0
573,Bucarest,Italy,Jan-07,MegaTwin,0.0
574,Bucarest,Italy,Jan-07,RoadLiner,0.0
575,Bucarest,Italy,Jan-07,RoadStar,0.0
576,Bucarest,Italy,Jan-07,ST1200,0.0
577,Bucarest,Italy,Jan-07,ST1200R,0.0
578,Bucarest,Italy,Jan-07,ST900,0.0
579,Bucarest,Italy,Jan-07,Victory,0.0
580,Bucarest,Italy,Mar-07,200S,0.0
581,Bucarest,Italy,Mar-07,300S,0.0
582,Bucarest,Italy,Mar-07,600S,0.0
583,Bucarest,Italy,Mar-07,626S,0.0
584,Bucarest,Italy,Mar-07,676RS,0.0
585,Bucarest,Italy,Mar-07,676S,0.0
586,Bucarest,Italy,Mar-07,900S,0.0
587,Bucarest,Italy,Mar-07,929S,0.0
588,Bucarest,Italy,Mar-07,996RS,0.0
589,Bucarest,Italy,Mar-07,996S,0.0
590,Bucarest,Italy,Mar-07,Bandit 1200,0.0
591,Bucarest,Italy,Mar-07,Bandit 1200S,0.0
592,Bucarest,Italy,Mar-07,Bandit 900,0.0
593,Bucarest,Italy,Mar-07,Boulevard,0.0
594,Bucarest,Italy,Mar-07,CRS550,0.0
595,Bucarest,Italy,Mar-07,CRX500,0.0
596,Bucarest,Italy,Mar-07,CRX600,0.0
597,Bucarest,Italy,Mar-07,CRX650,0.0
598,Bucarest,Italy,Mar-07,Enduro 350,0.0
599,Bucarest,Italy,Mar-07,Enduro 450,0.0
600,Bucarest,Italy,Mar-07,Enduro 550,0.0
601,Bucarest,Italy,Mar-07,KingTwin,0.0
602,Bucarest,Italy,Mar-07,MegaTwin,0.0
603,Bucarest,Italy,Mar-07,RoadLiner,0.0
604,Bucarest,Italy,Mar-07,RoadStar,0.0
605,Bucarest,Italy,Mar-07,ST1200,0.0
606,Bucarest,Italy,Mar-07,ST1200R,0.0
607,Bucarest,Italy,Mar-07,ST900,0.0
608,Bucarest,Italy,Mar-07,Victory,0.0
609,Bucarest,Japan,Feb-07,200S,0.0
610,Bucarest,Japan,Feb-07,300S,0.0
611,Bucarest,Japan,Feb-07,600S,0.0
612,Bucarest,Japan,Feb-07,626S,0.0
613,Bucarest,Japan,Feb-07,676RS,0.0
614,Bucarest,Japan,Feb-07,676S,0.0
615,Bucarest,Japan,Feb-07,900S,0.0
616,Bucarest,Japan,Feb-07,929S,0.0
617,Bucarest,Japan,Feb-07,996RS,0.0
618,Bucarest,Japan,Feb-07,996S,0.0
619,Bucarest,Japan,Feb-07,Bandit 1200,0.0
620,Bucarest,Japan,Feb-07,Bandit 1200S,0.0
621,Bucarest,Japan,Feb-07,Bandit 900,0.0
622,Bucarest,Japan,Feb-07,Boulevard,0.0
623,Bucarest,Japan,Feb-07,CRS550,0.0
624,Bucarest,Japan,Feb-07,CRX500,0.0
625,Bucarest,Japan,Feb-07,CRX600,0.0
626,Bucarest,Japan,Feb-07,CRX650,0.0
627,Bucarest,Japan,Feb-07,Enduro 350,0.0
628,Bucarest,Japan,Feb-07,Enduro 450,0.0
629,Bucarest,Japan,Feb-07,Enduro 550,0.0
630,Bucarest,Japan,Feb-07,KingTwin,0.0
631,Bucarest,Japan,Feb-07,MegaTwin,0.0
632,Bucarest,Japan,Feb-07,RoadLiner,0.0
633,Bucarest,Japan,Feb-07,RoadStar,0.0
634,Bucarest,Japan,Feb-07,ST1200,0.0
635,Bucarest,Japan,Feb-07,ST1200R,0.0
636,Bucarest,Japan,Feb-07,ST900,0.0
637,Bucarest,Japan,Feb-07,Victory,0.0
638,Bucarest,Japan,Jan-07,200S,0.0
639,Bucarest,Japan,Jan-07,300S,0.0
640,Bucarest,Japan,Jan-07,600S,0.0
641,Bucarest,Japan,Jan-07,626S,0.0
642,Bucarest,Japan,Jan-07,676RS,0.0
643,Bucarest,Japan,Jan-07,676S,0.0
644,Bucarest,Japan,Jan-07,900S,0.0
645,Bucarest,Japan,Jan-07,929S,0.0
646,Bucarest,Japan,Jan-07,996RS,0.0
647,Bucarest,Japan,Jan-07,996S,0.0
648,Bucarest,Japan,Jan-07,Bandit 1200,0.0
649,Bucarest,Japan,Jan-07,Bandit 1200S,0.0
650,Bucarest,Japan,Jan-07,Bandit 900,0.0
651,Bucarest,Japan,Jan-07,Boulevard,0.0
652,Bucarest,Japan,Jan-07,CRS550,0.0
653,Bucarest,Japan,Jan-07,CRX500,0.0
654,Bucarest,Japan,Jan-07,CRX600,0.0
655,Bucarest,Japan,Jan-07,CRX650,0.0
656,Bucarest,Japan,Jan-07,Enduro 350,0.0
657,Bucarest,Japan,Jan-07,Enduro 450,0.0
658,Bucarest,Japan,Jan-07,Enduro 550,0.0
659,Bucarest,Japan,Jan-07,KingTwin,0.0
660,Bucarest,Japan,Jan-07,MegaTwin,0.0
661,Bucarest,Japan,Jan-07,RoadLiner,0.0
662,Bucarest,Japan,Jan-07,RoadStar,0.0
663,Bucarest,Japan,Jan-07,ST1200,0.0
664,Bucarest,Japan,Jan-07,ST1200R,0.0
665,Bucarest,Japan,Jan-07,ST900,0.0
666,Bucarest,Japan,Jan-07,Victory,0.0
667,Bucarest,Japan,Mar-07,200S,0.0
668,Bucarest,Japan,Mar-07,300S,0.0
669,Bucarest,Japan,Mar-07,600S,0.0
670,Bucarest,Japan,Mar-07,626S,0.0
671,Bucarest,Japan,Mar-07,676RS,0.0
672,Bucarest,Japan,Mar-07,676S,0.0
673,Bucarest,Japan,Mar-07,900S,0.0
674,Bucarest,Japan,Mar-07,929S,0.0
675,Bucarest,Japan,Mar-07,996RS,0.0
676,Bucarest,Japan,Mar-07,996S,0.0
677,Bucarest,Japan,Mar-07,Bandit 1200,0.0
678,Bucarest,Japan,Mar-07,Bandit 1200S,0.0
679,Bucarest,Japan,Mar-07,Bandit 900,0.0
680,Bucarest,Japan,Mar-07,Boulevard,0.0
681,Bucarest,Japan,Mar-07,CRS550,0.0
682,Bucarest,Japan,Mar-07,CRX500,0.0
683,Bucarest,Japan,Mar-07,CRX600,0.0
684,Bucarest,Japan,Mar-07,CRX650,0.0
685,Bucarest,Japan,Mar-07,Enduro 350,0.0
686,Bucarest,Japan,Mar-07,Enduro 450,0.0
687,Bucarest,Japan,Mar-07,Enduro 550,0.0
688,Bucarest,Japan,Mar-07,KingTwin,0.0
689,Bucarest,Japan,Mar-07,MegaTwin,0.0
690,Bucarest,Japan,Mar-07,RoadLiner,0.0
691,Bucarest,Japan,Mar-07,RoadStar,0.0
692,Bucarest,Japan,Mar-07,ST1200,0.0
693,Bucarest,Japan,Mar-07,ST1200R,0.0
694,Bucarest,Japan,Mar-07,ST900,0.0
695,Bucarest,Japan,Mar-07,Victory,0.0
696,Bucarest,Spain,Feb-07,200S,0.0
697,Bucarest,Spain,Feb-07,300S,0.0
698,Bucarest,Spain,Feb-07,600S,0.0
699,Bucarest,Spain,Feb-07,626S,0.0
700,Bucarest,Spain,Feb-07,676RS,0.0
701,Bucarest,Spain,Feb-07,676S,0.0
702,Bucarest,Spain,Feb-07,900S,0.0
703,Bucarest,Spain,Feb-07,929S,0.0
704,Bucarest,Spain,Feb-07,996RS,0.0
705,Bucarest,Spain,Feb-07,996S,0.0
706,Bucarest,Spain,Feb-07,Bandit 1200,0.0
707,Bucarest,Spain,Feb-07,Bandit 1200S,0.0
708,Bucarest,Spain,Feb-07,Bandit 900,0.0
709,Bucarest,Spain,Feb-07,Boulevard,0.0
710,Bucarest,Spain,Feb-07,CRS550,0.0
711,Bucarest,Spain,Feb-07,CRX500,0.0
712,Bucarest,Spain,Feb-07,CRX600,0.0
713,Bucarest,Spain,Feb-07,CRX650,0.0
714,Bucarest,Spain,Feb-07,Enduro 350,0.0
715,Bucarest,Spain,Feb-07,Enduro 450,0.0
716,Bucarest,Spain,Feb-07,Enduro 550,0.0
717,Bucarest,Spain,Feb-07,KingTwin,0.0
718,Bucarest,Spain,Feb-07,MegaTwin,0.0
719,Bucarest,Spain,Feb-07,RoadLiner,0.0
720,Bucarest,Spain,Feb-07,RoadStar,0.0
721,Bucarest,Spain,Feb-07,ST1200,0.0
722,Bucarest,Spain,Feb-07,ST1200R,0.0
723,Bucarest,Spain,Feb-07,ST900,0.0
724,Bucarest,Spain,Feb-07,Victory,0.0
725,Bucarest,Spain,Jan-07,200S,0.0
726,Bucarest,Spain,Jan-07,300S,0.0
727,Bucarest,Spain,Jan-07,600S,0.0
728,Bucarest,Spain,Jan-07,626S,0.0
729,Bucarest,Spain,Jan-07,676RS,0.0
730,Bucarest,Spain,Jan-07,676S,0.0
731,Bucarest,Spain,Jan-07,900S,0.0
732,Bucarest,Spain,Jan-07,929S,0.0
733,Bucarest,Spain,Jan-07,996RS,0.0
734,Bucarest,Spain,Jan-07,996S,0.0
735,Bucarest,Spain,Jan-07,Bandit 1200,0.0
736,Bucarest,Spain,Jan-07,Bandit 1200S,0.0
737,Bucarest,Spain,Jan-07,Bandit 900,0.0
738,Bucarest,Spain,Jan-07,Boulevard,0.0
739,Bucarest,Spain,Jan-07,CRS550,0.0
740,Bucarest,Spain,Jan-07,CRX500,0.0
741,Bucarest,Spain,Jan-07,CRX600,0.0
742,Bucarest,Spain,Jan-07,CRX650,0.0
743,Bucarest,Spain,Jan-07,Enduro 350,0.0
744,Bucarest,Spain,Jan-07,Enduro 450,0.0
745,Bucarest,Spain,Jan-07,Enduro 550,0.0
746,Bucarest,Spain,Jan-07,KingTwin,0.0
747,Bucarest,Spain,Jan-07,MegaTwin,0.0
748,Bucarest,Spain,Jan-07,RoadLiner,0.0
749,Bucarest,Spain,Jan-07,RoadStar,0.0
750,Bucarest,Spain,Jan-07,ST1200,0.0
751,Bucarest,Spain,Jan-07,ST1200R,0.0
752,Bucarest,Spain,Jan-07,ST900,0.0
753,Bucarest,Spain,Jan-07,Victory,0.0
754,Bucarest,Spain,Mar-07,200S,0.0
755,Bucarest,Spain,Mar-07,300S,0.0
756,Bucarest,Spain,Mar-07,600S,0.0
757,Bucarest,Spain,Mar-07,626S,0.0
758,Bucarest,Spain,Mar-07,676RS,0.0
759,Bucarest,Spain,Mar-07,676S,0.0
760,Bucarest,Spain,Mar-07,900S,0.0
761,Bucarest,Spain,Mar-07,929S,0.0
762,Bucarest,Spain,Mar-07,996RS,0.0
763,Bucarest,Spain,Mar-07,996S,0.0
764,Bucarest,Spain,Mar-07,Bandit 1200,0.0
765,Bucarest,Spain,Mar-07,Bandit 1200S,0.0
766,Bucarest,Spain,Mar-07,Bandit 900,0.0
767,Bucarest,Spain,Mar-07,Boulevard,0.0
768,Bucarest,Spain,Mar-07,CRS550,0.0
769,Bucarest,Spain,Mar-07,CRX500,0.0
770,Bucarest,Spain,Mar-07,CRX600,0.0
771,Bucarest,Spain,Mar-07,CRX650,0.0
772,Bucarest,Spain,Mar-07,Enduro 350,0.0
773,Bucarest,Spain,Mar-07,Enduro 450,0.0
774,Bucarest,Spain,Mar-07,Enduro 550,0.0
775,Bucarest,Spain,Mar-07,KingTwin,0.0
776,Bucarest,Spain,Mar-07,MegaTwin,0.0
777,Bucarest,Spain,Mar-07,RoadLiner,0.0
778,Bucarest,Spain,Mar-07,RoadStar,0.0
779,Bucarest,Spain,Mar-07,ST1200,0.0
780,Bucarest,Spain,Mar-07,ST1200R,0.0
781,Bucarest,Spain,Mar-07,ST900,0.0
782,Bucarest,Spain,Mar-07,Victory,0.0
783,Bucarest,UK,Feb-07,200S,0.0
784,Bucarest,UK,Feb-07,300S,0.0
785,Bucarest,UK,Feb-07,600S,0.0
786,Bucarest,UK,Feb-07,626S,0.0
787,Bucarest,UK,Feb-07,676RS,0.0
788,Bucarest,UK,Feb-07,676S,0.0
789,Bucarest,UK,Feb-07,900S,0.0
790,Bucarest,UK,Feb-07,929S,0.0
791,Bucarest,UK,Feb-07,996RS,0.0
792,Bucarest,UK,Feb-07,996S,0.0
793,Bucarest,UK,Feb-07,Bandit 1200,0.0
794,Bucarest,UK,Feb-07,Bandit 1200S,0.0
795,Bucarest,UK,Feb-07,Bandit 900,0.0
796,Bucarest,UK,Feb-07,Boulevard,0.0
797,Bucarest,UK,Feb-07,CRS550,0.0
798,Bucarest,UK,Feb-07,CRX500,0.0
799,Bucarest,UK,Feb-07,CRX600,0.0
800,Bucarest,UK,Feb-07,CRX650,0.0
801,Bucarest,UK,Feb-07,Enduro 350,0.0
802,Bucarest,UK,Feb-07,Enduro 450,0.0
803,Bucarest,UK,Feb-07,Enduro 550,0.0
804,Bucarest,UK,Feb-07,KingTwin,0.0
805,Bucarest,UK,Feb-07,MegaTwin,0.0
806,Bucarest,UK,Feb-07,RoadLiner,0.0
807,Bucarest,UK,Feb-07,RoadStar,0.0
808,Bucarest,UK,Feb-07,ST1200,0.0
809,Bucarest,UK,Feb-07,ST1200R,0.0
810,Bucarest,UK,Feb-07,ST900,0.0
811,Bucarest,UK,Feb-07,Victory,0.0
812,Bucarest,UK,Jan-07,200S,0.0
813,Bucarest,UK,Jan-07,300S,0.0
814,Bucarest,UK,Jan-07,600S,0.0
815,Bucarest,UK,Jan-07,626S,0.0
816,Bucarest,UK,Jan-07,676RS,0.0
817,Bucarest,UK,Jan-07,676S,0.0
818,Bucarest,UK,Jan-07,900S,0.0
819,Bucarest,UK,Jan-07,929S,0.0
820,Bucarest,UK,Jan-07,996RS,0.0
821,Bucarest,UK,Jan-07,996S,0.0
822,Bucarest,UK,Jan-07,Bandit 1200,0.0
823,Bucarest,UK,Jan-07,Bandit 1200S,0.0
824,Bucarest,UK,Jan-07,Bandit 900,0.0
825,Bucarest,UK,Jan-07,Boulevard,0.0
826,Bucarest,UK,Jan-07,CRS550,0.0
827,Bucarest,UK,Jan-07,CRX500,0.0
828,Bucarest,UK,Jan-07,CRX600,0.0
829,Bucarest,UK,Jan-07,CRX650,0.0
830,Bucarest,UK,Jan-07,Enduro 350,0.0
831,Bucarest,UK,Jan-07,Enduro 450,0.0
832,Bucarest,UK,Jan-07,Enduro 550,0.0
833,Bucarest,UK,Jan-07,KingTwin,0.0
834,Bucarest,UK,Jan-07,MegaTwin,0.0
835,Bucarest,UK,Jan-07,RoadLiner,0.0
836,Bucarest,UK,Jan-07,RoadStar,0.0
837,Bucarest,UK,Jan-07,ST1200,0.0
838,Bucarest,UK,Jan-07,ST1200R,0.0
839,Bucarest,UK,Jan-07,ST900,0.0
840,Bucarest,UK,Jan-07,Victory,0.0
841,Bucarest,UK,Mar-07,200S,0.0
842,Bucarest,UK,Mar-07,300S,0.0
843,Bucarest,UK,Mar-07,600S,0.0
844,Bucarest,UK,Mar-07,626S,0.0
845,Bucarest,UK,Mar-07,676RS,0.0
846,Bucarest,UK,Mar-07,676S,0.0
847,Bucarest,UK,Mar-07,900S,0.0
848,Bucarest,UK,Mar-07,929S,0.0
849,Bucarest,UK,Mar-07,996RS,0.0
850,Bucarest,UK,Mar-07,996S,0.0
851,Bucarest,UK,Mar-07,Bandit 1200,0.0
852,Bucarest,UK,Mar-07,Bandit 1200S,0.0
853,Bucarest,UK,Mar-07,Bandit 900,0.0
854,Bucarest,UK,Mar-07,Boulevard,0.0
855,Bucarest,UK,Mar-07,CRS550,0.0
856,Bucarest,UK,Mar-07,CRX500,0.0
857,Bucarest,UK,Mar-07,CRX600,0.0
858,Bucarest,UK,Mar-07,CRX650,0.0
859,Bucarest,UK,Mar-07,Enduro 350,0.0
860,Bucarest,UK,Mar-07,Enduro 450,0.0
861,Bucarest,UK,Mar-07,Enduro 550,0.0
862,Bucarest,UK,Mar-07,KingTwin,0.0
863,Bucarest,UK,Mar-07,MegaTwin,0.0
864,Bucarest,UK,Mar-07,RoadLiner,0.0
865,Bucarest,UK,Mar-07,RoadStar,0.0
866,Bucarest,UK,Mar-07,ST1200,0.0
867,Bucarest,UK,Mar-07,ST1200R,0.0
868,Bucarest,UK,Mar-07,ST900,0.0
869,Bucarest,UK,Mar-07,Victory,0.0
870,Bucarest,US,Feb-07,200S,0.0
871,Bucarest,US,Feb-07,300S,0.0
872,Bucarest,US,Feb-07,600S,0.0
873,Bucarest,US,Feb-07,626S,0.0
874,Bucarest,US,Feb-07,676RS,0.0
875,Bucarest,US,Feb-07,676S,0.0
876,Bucarest,US,Feb-07,900S,0.0
877,Bucarest,US,Feb-07,929S,0.0
878,Bucarest,US,Feb-07,996RS,0.0
879,Bucarest,US,Feb-07,996S,0.0
880,Bucarest,US,Feb-07,Bandit 1200,0.0
881,Bucarest,US,Feb-07,Bandit 1200S,0.0
882,Bucarest,US,Feb-07,Bandit 900,0.0
883,Bucarest,US,Feb-07,Boulevard,0.0
884,Bucarest,US,Feb-07,CRS550,0.0
885,Bucarest,US,Feb-07,CRX500,0.0
886,Bucarest,US,Feb-07,CRX600,0.0
887,Bucarest,US,Feb-07,CRX650,0.0
888,Bucarest,US,Feb-07,Enduro 350,0.0
889,Bucarest,US,Feb-07,Enduro 450,0.0
890,Bucarest,US,Feb-07,Enduro 550,0.0
891,Bucarest,US,Feb-07,KingTwin,0.0
892,Bucarest,US,Feb-07,MegaTwin,0.0
893,Bucarest,US,Feb-07,RoadLiner,0.0
894,Bucarest,US,Feb-07,RoadStar,0.0
895,Bucarest,US,Feb-07,ST1200,0.0
896,Bucarest,US,Feb-07,ST1200R,0.0
897,Bucarest,US,Feb-07,ST900,0.0
898,Bucarest,US,Feb-07,Victory,0.0
899,Bucarest,US,Jan-07,200S,0.0
900,Bucarest,US,Jan-07,300S,0.0
901,Bucarest,US,Jan-07,600S,0.0
902,Bucarest,US,Jan-07,626S,0.0
903,Bucarest,US,Jan-07,676RS,0.0
904,Bucarest,US,Jan-07,676S,0.0
905,Bucarest,US,Jan-07,900S,0.0
906,Bucarest,US,Jan-07,929S,0.0
907,Bucarest,US,Jan-07,996RS,0.0
908,Bucarest,US,Jan-07,996S,0.0
909,Bucarest,US,Jan-07,Bandit 1200,0.0
910,Bucarest,US,Jan-07,Bandit 1200S,0.0
911,Bucarest,US,Jan-07,Bandit 900,0.0
912,Bucarest,US,Jan-07,Boulevard,0.0
913,Bucarest,US,Jan-07,CRS550,0.0
914,Bucarest,US,Jan-07,CRX500,0.0
915,Bucarest,US,Jan-07,CRX600,0.0
916,Bucarest,US,Jan-07,CRX650,0.0
917,Bucarest,US,Jan-07,Enduro 350,0.0
918,Bucarest,US,Jan-07,Enduro 450,0.0
919,Bucarest,US,Jan-07,Enduro 550,0.0
920,Bucarest,US,Jan-07,KingTwin,0.0
921,Bucarest,US,Jan-07,MegaTwin,0.0
922,Bucarest,US,Jan-07,RoadLiner,0.0
923,Bucarest,US,Jan-07,RoadStar,0.0
924,Bucarest,US,Jan-07,ST1200,0.0
925,Bucarest,US,Jan-07,ST1200R,0.0
926,Bucarest,US,Jan-07,ST900,0.0
927,Bucarest,US,Jan-07,Victory,0.0
928,Bucarest,US,Mar-07,200S,0.0
929,Bucarest,US,Mar-07,300S,0.0
930,Bucarest,US,Mar-07,600S,0.0
931,Bucarest,US,Mar-07,626S,0.0
932,Bucarest,US,Mar-07,676RS,0.0
933,Bucarest,US,Mar-07,676S,0.0
934,Bucarest,US,Mar-07,900S,0.0
935,Bucarest,US,Mar-07,929S,0.0
936,Bucarest,US,Mar-07,996RS,0.0
937,Bucarest,US,Mar-07,996S,0.0
938,Bucarest,US,Mar-07,Bandit 1200,0.0
939,Bucarest,US,Mar-07,Bandit 1200S,0.0
940,Bucarest,US,Mar-07,Bandit 900,0.0
941,Bucarest,US,Mar-07,Boulevard,0.0
942,Bucarest,US,Mar-07,CRS550,0.0
943,Bucarest,US,Mar-07,CRX500,0.0
944,Bucarest,US,Mar-07,CRX600,0.0
945,Bucarest,US,Mar-07,CRX650,0.0
946,Bucarest,US,Mar-07,Enduro 350,0.0
947,Bucarest,US,Mar-07,Enduro 450,0.0
948,Bucarest,US,Mar-07,Enduro 550,0.0
949,Bucarest,US,Mar-07,KingTwin,0.0
950,Bucarest,US,Mar-07,MegaTwin,0.0
951,Bucarest,US,Mar-07,RoadLiner,0.0
952,Bucarest,US,Mar-07,RoadStar,0.0
953,Bucarest,US,Mar-07,ST1200,0.0
954,Bucarest,US,Mar-07,ST1200R,0.0
955,Bucarest,US,Mar-07,ST900,0.0
956,Bucarest,US,Mar-07,Victory,0.0
957,Dallas,Argentina,Feb-07,200S,0.0
958,Dallas,Argentina,Feb-07,300S,0.0
959,Dallas,Argentina,Feb-07,600S,0.0
960,Dallas,Argentina,Feb-07,626S,0.0
961,Dallas,Argentina,Feb-07,676RS,0.0
962,Dallas,Argentina,Feb-07,676S,94.0
963,Dallas,Argentina,Feb-07,900S,0.0
964,Dallas,Argentina,Feb-07,929S,0.0
965,Dallas,Argentina,Feb-07,996RS,0.0
966,Dallas,Argentina,Feb-07,996S,200.0
967,Dallas,Argentina,Feb-07,Bandit 1200,0.0
968,Dallas,Argentina,Feb-07,Bandit 1200S,0.0
969,Dallas,Argentina,Feb-07,Bandit 900,0.0
970,Dallas,Argentina,Feb-07,Boulevard,76.0
971,Dallas,Argentina,Feb-07,CRS550,0.0
972,Dallas,Argentina,Feb-07,CRX500,0.0
973,Dallas,Argentina,Feb-07,CRX600,0.0
974,Dallas,Argentina,Feb-07,CRX650,0.0
975,Dallas,Argentina,Feb-07,Enduro 350,0.0
976,Dallas,Argentina,Feb-07,Enduro 450,15.0
977,Dallas,Argentina,Feb-07,Enduro 550,0.0
978,Dallas,Argentina,Feb-07,KingTwin,0.0
979,Dallas,Argentina,Feb-07,MegaTwin,0.0
980,Dallas,Argentina,Feb-07,RoadLiner,0.0
981,Dallas,Argentina,Feb-07,RoadStar,0.0
982,Dallas,Argentina,Feb-07,ST1200,0.0
983,Dallas,Argentina,Feb-07,ST1200R,0.0
984,Dallas,Argentina,Feb-07,ST900,0.0
985,Dallas,Argentina,Feb-07,Victory,0.0
986,Dallas,Argentina,Jan-07,200S,0.0
987,Dallas,Argentina,Jan-07,300S,0.0
988,Dallas,Argentina,Jan-07,600S,0.0
989,Dallas,Argentina,Jan-07,626S,0.0
990,Dallas,Argentina,Jan-07,676RS,0.0
991,Dallas,Argentina,Jan-07,676S,91.0
992,Dallas,Argentina,Jan-07,900S,0.0
993,Dallas,Argentina,Jan-07,929S,0.0
994,Dallas,Argentina,Jan-07,996RS,0.0
995,Dallas,Argentina,Jan-07,996S,96.0
996,Dallas,Argentina,Jan-07,Bandit 1200,0.0
997,Dallas,Argentina,Jan-07,Bandit 1200S,0.0
998,Dallas,Argentina,Jan-07,Bandit 900,0.0
999,Dallas,Argentina,Jan-07,Boulevard,37.0
1000,Dallas,Argentina,Jan-07,CRS550,0.0
1001,Dallas,Argentina,Jan-07,CRX500,0.0
1002,Dallas,Argentina,Jan-07,CRX600,0.0
1003,Dallas,Argentina,Jan-07,CRX650,0.0
1004,Dallas,Argentina,Jan-07,Enduro 350,0.0
1005,Dallas,Argentina,Jan-07,Enduro 450,17.0
1006,Dallas,Argentina,Jan-07,Enduro 550,0.0
1007,Dallas,Argentina,Jan-07,KingTwin,0.0
1008,Dallas,Argentina,Jan-07,MegaTwin,0.0
1009,Dallas,Argentina,Jan-07,RoadLiner,0.0
1010,Dallas,Argentina,Jan-07,RoadStar,207.0
1011,Dallas,Argentina,Jan-07,ST1200,0.0
1012,Dallas,Argentina,Jan-07,ST1200R,0.0
1013,Dallas,Argentina,Jan-07,ST900,0.0
1014,Dallas,Argentina,Jan-07,Victory,0.0
1015,Dallas,Argentina,Mar-07,200S,0.0
1016,Dallas,Argentina,Mar-07,300S,0.0
1017,Dallas,Argentina,Mar-07,600S,0.0
1018,Dallas,Argentina,Mar-07,626S,0.0
1019,Dallas,Argentina,Mar-07,676RS,90.0
1020,Dallas,Argentina,Mar-07,676S,97.0
1021,Dallas,Argentina,Mar-07,900S,0.0
1022,Dallas,Argentina,Mar-07,929S,0.0
1023,Dallas,Argentina,Mar-07,996RS,0.0
1024,Dallas,Argentina,Mar-07,996S,0.0
1025,Dallas,Argentina,Mar-07,Bandit 1200,0.0
1026,Dallas,Argentina,Mar-07,Bandit 1200S,0.0
1027,Dallas,Argentina,Mar-07,Bandit 900,0.0
1028,Dallas,Argentina,Mar-07,Boulevard,0.0
1029,Dallas,Argentina,Mar-07,CRS550,0.0
1030,Dallas,Argentina,Mar-07,CRX500,0.0
1031,Dallas,Argentina,Mar-07,CRX600,0.0
1032,Dallas,Argentina,Mar-07,CRX650,0.0
1033,Dallas,Argentina,Mar-07,Enduro 350,0.0
1034,Dallas,Argentina,Mar-07,Enduro 450,16.0
1035,Dallas,Argentina,Mar-07,Enduro 550,0.0
1036,Dallas,Argentina,Mar-07,KingTwin,0.0
1037,Dallas,Argentina,Mar-07,MegaTwin,0.0
1038,Dallas,Argentina,Mar-07,RoadLiner,0.0
1039,Dallas,Argentina,Mar-07,RoadStar,0.0
1040,Dallas,Argentina,Mar-07,ST1200,0.0
1041,Dallas,Argentina,Mar-07,ST1200R,0.0
1042,Dallas,Argentina,Mar-07,ST900,0.0
