id_of_Plant,id_of_Market,id_of_Month,id_of_Product,deliveryVar
Bucarest,Italy,Jan-07,Bandit 1200S,0.0
Bucarest,Italy,Jan-07,Bandit 900,0.0
Bucarest,Italy,Jan-07,Boulevard,0.0
Bucarest,Italy,Jan-07,CRS550,0.0
Bucarest,Italy,Jan-07,CRX500,0.0
Bucarest,Italy,Jan-07,CRX600,0.0
Bucarest,Italy,Jan-07,CRX650,0.0
Bucarest,Italy,Jan-07,Enduro 350,22.0
Bucarest,Italy,Jan-07,Enduro 450,0.0
Bucarest,Italy,Jan-07,Enduro 550,0.0
Bucarest,Italy,Jan-07,KingTwin,131.0
Bucarest,Italy,Jan-07,MegaTwin,270.0
Bucarest,Italy,Jan-07,RoadLiner,0.0
Bucarest,Italy,Jan-07,RoadStar,0.0
Bucarest,Italy,Jan-07,ST1200,0.0
Bucarest,Italy,Jan-07,ST1200R,0.0
Bucarest,Italy,Jan-07,ST900,0.0
Bucarest,Italy,Jan-07,Victory,0.0
Bucarest,Italy,Mar-07,200S,0.0
Bucarest,Italy,Mar-07,300S,0.0
Bucarest,Italy,Mar-07,600S,0.0
Bucarest,Italy,Mar-07,626S,0.0
Bucarest,Italy,Mar-07,676RS,0.0
Bucarest,Italy,Mar-07,676S,0.0
Bucarest,Italy,Mar-07,900S,0.0
Bucarest,Italy,Mar-07,929S,0.0
Bucarest,Italy,Mar-07,996RS,0.0
Bucarest,Italy,Mar-07,996S,0.0
Bucarest,Italy,Mar-07,Bandit 1200,0.0
Bucarest,Italy,Mar-07,Bandit 1200S,0.0
Bucarest,Italy,Mar-07,Bandit 900,0.0
Bucarest,Italy,Mar-07,Boulevard,0.0
Bucarest,Italy,Mar-07,CRS550,0.0
Bucarest,Italy,Mar-07,CRX500,0.0
Bucarest,Italy,Mar-07,CRX600,0.0
Bucarest,Italy,Mar-07,CRX650,0.0
Bucarest,Italy,Mar-07,Enduro 350,0.0
Bucarest,Italy,Mar-07,Enduro 450,0.0
Bucarest,Italy,Mar-07,Enduro 550,0.0
Bucarest,Italy,Mar-07,KingTwin,67.0
Bucarest,Italy,Mar-07,MegaTwin,0.0
Bucarest,Italy,Mar-07,RoadLiner,0.0
Bucarest,Italy,Mar-07,RoadStar,0.0
Bucarest,Italy,Mar-07,ST1200,0.0
Bucarest,Italy,Mar-07,ST1200R,0.0
Bucarest,Italy,Mar-07,ST900,0.0
Bucarest,Italy,Mar-07,Victory,0.0
Bucarest,Japan,Feb-07,200S,0.0
Bucarest,Japan,Feb-07,300S,0.0
Bucarest,Japan,Feb-07,600S,0.0
Bucarest,Japan,Feb-07,626S,0.0
Bucarest,Japan,Feb-07,676RS,0.0
Bucarest,Japan,Feb-07,676S,0.0
Bucarest,Japan,Feb-07,900S,0.0
Bucarest,Japan,Feb-07,929S,0.0
Bucarest,Japan,Feb-07,996RS,0.0
Bucarest,Japan,Feb-07,996S,0.0
Bucarest,Japan,Feb-07,Bandit 1200,0.0
Bucarest,Japan,Feb-07,Bandit 1200S,0.0
Bucarest,Japan,Feb-07,Bandit 900,0.0
Bucarest,Japan,Feb-07,Boulevard,0.0
Bucarest,Japan,Feb-07,CRS550,0.0
Bucarest,Japan,Feb-07,CRX500,0.0
Bucarest,Japan,Feb-07,CRX600,0.0
Bucarest,Japan,Feb-07,CRX650,0.0
Bucarest,Japan,Feb-07,Enduro 350,0.0
Bucarest,Japan,Feb-07,Enduro 450,0.0
Bucarest,Japan,Feb-07,Enduro 550,0.0
Bucarest,Japan,Feb-07,KingTwin,103.0
Bucarest,Japan,Feb-07,MegaTwin,61.0
Bucarest,Japan,Feb-07,RoadLiner,0.0
Bucarest,Japan,Feb-07,RoadStar,0.0
Bucarest,Japan,Feb-07,ST1200,0.0
Bucarest,Japan,Feb-07,ST1200R,0.0
Bucarest,Japan,Feb-07,ST900,0.0
Bucarest,Japan,Feb-07,Victory,0.0
Bucarest,Japan,Jan-07,200S,0.0
Bucarest,Japan,Jan-07,300S,0.0
Bucarest,Japan,Jan-07,600S,58.0
Bucarest,Japan,Jan-07,626S,0.0
Bucarest,Japan,Jan-07,676RS,0.0
Bucarest,Japan,Jan-07,676S,0.0
Bucarest,Japan,Jan-07,900S,0.0
Bucarest,Japan,Jan-07,929S,0.0
Bucarest,Japan,Jan-07,996RS,0.0
Bucarest,Japan,Jan-07,996S,0.0
Bucarest,Japan,Jan-07,Bandit 1200,0.0
Bucarest,Japan,Jan-07,Bandit 1200S,0.0
Bucarest,Japan,Jan-07,Bandit 900,0.0
Bucarest,Japan,Jan-07,Boulevard,0.0
Bucarest,Japan,Jan-07,CRS550,0.0
Bucarest,Japan,Jan-07,CRX500,0.0
Bucarest,Japan,Jan-07,CRX600,0.0
Bucarest,Japan,Jan-07,CRX650,0.0
Bucarest,Japan,Jan-07,Enduro 350,153.0
Bucarest,Japan,Jan-07,Enduro 450,0.0
Bucarest,Japan,Jan-07,Enduro 550,0.0
Bucarest,Japan,Jan-07,KingTwin,45.0
Bucarest,Japan,Jan-07,MegaTwin,57.0
Bucarest,Japan,Jan-07,RoadLiner,0.0
Bucarest,Japan,Jan-07,RoadStar,0.0
Bucarest,Japan,Jan-07,ST1200,0.0
Bucarest,Japan,Jan-07,ST1200R,0.0
Bucarest,Japan,Jan-07,ST900,0.0
Bucarest,Japan,Jan-07,Victory,0.0
Bucarest,Japan,Mar-07,200S,0.0
Bucarest,Japan,Mar-07,300S,0.0
Bucarest,Japan,Mar-07,600S,0.0
Bucarest,Japan,Mar-07,626S,0.0
Bucarest,Japan,Mar-07,676RS,0.0
Bucarest,Japan,Mar-07,676S,0.0
Bucarest,Japan,Mar-07,900S,0.0
Bucarest,Japan,Mar-07,929S,0.0
Bucarest,Japan,Mar-07,996RS,0.0
Bucarest,Japan,Mar-07,996S,0.0
Bucarest,Japan,Mar-07,Bandit 1200,0.0
Bucarest,Japan,Mar-07,Bandit 1200S,0.0
Bucarest,Japan,Mar-07,Bandit 900,0.0
Bucarest,Japan,Mar-07,Boulevard,0.0
Bucarest,Japan,Mar-07,CRS550,0.0
Bucarest,Japan,Mar-07,CRX500,0.0
Bucarest,Japan,Mar-07,CRX600,0.0
Bucarest,Japan,Mar-07,CRX650,0.0
Bucarest,Japan,Mar-07,Enduro 350,78.0
Bucarest,Japan,Mar-07,Enduro 450,0.0
Bucarest,Japan,Mar-07,Enduro 550,0.0
Bucarest,Japan,Mar-07,KingTwin,0.0
Bucarest,Japan,Mar-07,MegaTwin,56.0
Bucarest,Japan,Mar-07,RoadLiner,0.0
Bucarest,Japan,Mar-07,RoadStar,0.0
Bucarest,Japan,Mar-07,ST1200,0.0
Bucarest,Japan,Mar-07,ST1200R,0.0
Bucarest,Japan,Mar-07,ST900,0.0
Bucarest,Japan,Mar-07,Victory,0.0
Bucarest,Spain,Feb-07,200S,0.0
Bucarest,Spain,Feb-07,300S,0.0
Bucarest,Spain,Feb-07,600S,73.0
Bucarest,Spain,Feb-07,626S,0.0
Bucarest,Spain,Feb-07,676RS,0.0
Bucarest,Spain,Feb-07,676S,0.0
Bucarest,Spain,Feb-07,900S,0.0
Bucarest,Spain,Feb-07,929S,0.0
Bucarest,Spain,Feb-07,996RS,0.0
Bucarest,Spain,Feb-07,996S,0.0
Bucarest,Spain,Feb-07,Bandit 1200,0.0
Bucarest,Spain,Feb-07,Bandit 1200S,0.0
Bucarest,Spain,Feb-07,Bandit 900,0.0
Bucarest,Spain,Feb-07,Boulevard,0.0
Bucarest,Spain,Feb-07,CRS550,0.0
Bucarest,Spain,Feb-07,CRX500,0.0
Bucarest,Spain,Feb-07,CRX600,0.0
Bucarest,Spain,Feb-07,CRX650,0.0
Bucarest,Spain,Feb-07,Enduro 350,0.0
Bucarest,Spain,Feb-07,Enduro 450,0.0
Bucarest,Spain,Feb-07,Enduro 550,0.0
Bucarest,Spain,Feb-07,KingTwin,95.0
Bucarest,Spain,Feb-07,MegaTwin,0.0
Bucarest,Spain,Feb-07,RoadLiner,0.0
Bucarest,Spain,Feb-07,RoadStar,0.0
Bucarest,Spain,Feb-07,ST1200,0.0
Bucarest,Spain,Feb-07,ST1200R,0.0
Bucarest,Spain,Feb-07,ST900,0.0
Bucarest,Spain,Feb-07,Victory,0.0
Bucarest,Spain,Jan-07,200S,0.0
Bucarest,Spain,Jan-07,300S,0.0
Bucarest,Spain,Jan-07,600S,0.0
Bucarest,Spain,Jan-07,626S,0.0
Bucarest,Spain,Jan-07,676RS,0.0
Bucarest,Spain,Jan-07,676S,0.0
Bucarest,Spain,Jan-07,900S,0.0
Bucarest,Spain,Jan-07,929S,0.0
Bucarest,Spain,Jan-07,996RS,0.0
Bucarest,Spain,Jan-07,996S,0.0
Bucarest,Spain,Jan-07,Bandit 1200,0.0
Bucarest,Spain,Jan-07,Bandit 1200S,0.0
Bucarest,Spain,Jan-07,Bandit 900,0.0
Bucarest,Spain,Jan-07,Boulevard,0.0
Bucarest,Spain,Jan-07,CRS550,0.0
Bucarest,Spain,Jan-07,CRX500,0.0
Bucarest,Spain,Jan-07,CRX600,0.0
Bucarest,Spain,Jan-07,CRX650,0.0
Bucarest,Spain,Jan-07,Enduro 350,286.0
Bucarest,Spain,Jan-07,Enduro 450,0.0
Bucarest,Spain,Jan-07,Enduro 550,0.0
Bucarest,Spain,Jan-07,KingTwin,86.0
Bucarest,Spain,Jan-07,MegaTwin,58.0
Bucarest,Spain,Jan-07,RoadLiner,0.0
Bucarest,Spain,Jan-07,RoadStar,0.0
Bucarest,Spain,Jan-07,ST1200,0.0
Bucarest,Spain,Jan-07,ST1200R,0.0
Bucarest,Spain,Jan-07,ST900,0.0
Bucarest,Spain,Jan-07,Victory,0.0
Bucarest,Spain,Mar-07,200S,0.0
Bucarest,Spain,Mar-07,300S,0.0
Bucarest,Spain,Mar-07,600S,0.0
Bucarest,Spain,Mar-07,626S,0.0
Bucarest,Spain,Mar-07,676RS,0.0
Bucarest,Spain,Mar-07,676S,0.0
Bucarest,Spain,Mar-07,900S,0.0
Bucarest,Spain,Mar-07,929S,0.0
Bucarest,Spain,Mar-07,996RS,0.0
Bucarest,Spain,Mar-07,996S,0.0
Bucarest,Spain,Mar-07,Bandit 1200,0.0
Bucarest,Spain,Mar-07,Bandit 1200S,0.0
Bucarest,Spain,Mar-07,Bandit 900,0.0
Bucarest,Spain,Mar-07,Boulevard,0.0
Bucarest,Spain,Mar-07,CRS550,0.0
Bucarest,Spain,Mar-07,CRX500,0.0
Bucarest,Spain,Mar-07,CRX600,0.0
Bucarest,Spain,Mar-07,CRX650,0.0
Bucarest,Spain,Mar-07,Enduro 350,0.0
Bucarest,Spain,Mar-07,Enduro 450,0.0
Bucarest,Spain,Mar-07,Enduro 550,0.0
Bucarest,Spain,Mar-07,KingTwin,95.0
Bucarest,Spain,Mar-07,MegaTwin,32.0
Bucarest,Spain,Mar-07,RoadLiner,0.0
Bucarest,Spain,Mar-07,RoadStar,0.0
Bucarest,Spain,Mar-07,ST1200,95.0
Bucarest,Spain,Mar-07,ST1200R,0.0
Bucarest,Spain,Mar-07,ST900,0.0
Bucarest,Spain,Mar-07,Victory,0.0
Bucarest,UK,Feb-07,200S,0.0
Bucarest,UK,Feb-07,300S,0.0
Bucarest,UK,Feb-07,600S,0.0
Bucarest,UK,Feb-07,626S,0.0
Bucarest,UK,Feb-07,676RS,0.0
Bucarest,UK,Feb-07,676S,0.0
Bucarest,UK,Feb-07,900S,0.0
Bucarest,UK,Feb-07,929S,0.0
Bucarest,UK,Feb-07,996RS,0.0
Bucarest,UK,Feb-07,996S,0.0
Bucarest,UK,Feb-07,Bandit 1200,0.0
Bucarest,UK,Feb-07,Bandit 1200S,0.0
Bucarest,UK,Feb-07,Bandit 900,0.0
Bucarest,UK,Feb-07,Boulevard,0.0
Bucarest,UK,Feb-07,CRS550,0.0
Bucarest,UK,Feb-07,CRX500,0.0
Bucarest,UK,Feb-07,CRX600,0.0
Bucarest,UK,Feb-07,CRX650,0.0
Bucarest,UK,Feb-07,Enduro 350,0.0
Bucarest,UK,Feb-07,Enduro 450,0.0
Bucarest,UK,Feb-07,Enduro 550,0.0
Bucarest,UK,Feb-07,KingTwin,0.0
Bucarest,UK,Feb-07,MegaTwin,0.0
Bucarest,UK,Feb-07,RoadLiner,0.0
Bucarest,UK,Feb-07,RoadStar,0.0
Bucarest,UK,Feb-07,ST1200,0.0
Bucarest,UK,Feb-07,ST1200R,0.0
Bucarest,UK,Feb-07,ST900,0.0
Bucarest,UK,Feb-07,Victory,0.0
Bucarest,UK,Jan-07,200S,0.0
Bucarest,UK,Jan-07,300S,0.0
Bucarest,UK,Jan-07,600S,0.0
Bucarest,UK,Jan-07,626S,0.0
Bucarest,UK,Jan-07,676RS,0.0
Bucarest,UK,Jan-07,676S,0.0
Bucarest,UK,Jan-07,900S,0.0
Bucarest,UK,Jan-07,929S,0.0
Bucarest,UK,Jan-07,996RS,0.0
Bucarest,UK,Jan-07,996S,0.0
Bucarest,UK,Jan-07,Bandit 1200,0.0
Bucarest,UK,Jan-07,Bandit 1200S,0.0
Bucarest,UK,Jan-07,Bandit 900,0.0
Bucarest,UK,Jan-07,Boulevard,0.0
Bucarest,UK,Jan-07,CRS550,0.0
Bucarest,UK,Jan-07,CRX500,0.0
Bucarest,UK,Jan-07,CRX600,0.0
Bucarest,UK,Jan-07,CRX650,0.0
Bucarest,UK,Jan-07,Enduro 350,46.0
Bucarest,UK,Jan-07,Enduro 450,0.0
Bucarest,UK,Jan-07,Enduro 550,0.0
Bucarest,UK,Jan-07,KingTwin,262.0
Bucarest,UK,Jan-07,MegaTwin,107.0
Bucarest,UK,Jan-07,RoadLiner,0.0
Bucarest,UK,Jan-07,RoadStar,0.0
Bucarest,UK,Jan-07,ST1200,0.0
Bucarest,UK,Jan-07,ST1200R,0.0
Bucarest,UK,Jan-07,ST900,0.0
Bucarest,UK,Jan-07,Victory,0.0
Bucarest,UK,Mar-07,200S,0.0
Bucarest,UK,Mar-07,300S,0.0
Bucarest,UK,Mar-07,600S,0.0
Bucarest,UK,Mar-07,626S,0.0
Bucarest,UK,Mar-07,676RS,0.0
Bucarest,UK,Mar-07,676S,0.0
Bucarest,UK,Mar-07,900S,0.0
Bucarest,UK,Mar-07,929S,0.0
Bucarest,UK,Mar-07,996RS,0.0
Bucarest,UK,Mar-07,996S,0.0
Bucarest,UK,Mar-07,Bandit 1200,0.0
Bucarest,UK,Mar-07,Bandit 1200S,0.0
Bucarest,UK,Mar-07,Bandit 900,0.0
Bucarest,UK,Mar-07,Boulevard,0.0
Bucarest,UK,Mar-07,CRS550,0.0
Bucarest,UK,Mar-07,CRX500,0.0
Bucarest,UK,Mar-07,CRX600,0.0
Bucarest,UK,Mar-07,CRX650,0.0
Bucarest,UK,Mar-07,Enduro 350,0.0
Bucarest,UK,Mar-07,Enduro 450,0.0
Bucarest,UK,Mar-07,Enduro 550,0.0
Bucarest,UK,Mar-07,KingTwin,0.0
Bucarest,UK,Mar-07,MegaTwin,0.0
Bucarest,UK,Mar-07,RoadLiner,0.0
Bucarest,UK,Mar-07,RoadStar,0.0
Bucarest,UK,Mar-07,ST1200,0.0
Bucarest,UK,Mar-07,ST1200R,0.0
Bucarest,UK,Mar-07,ST900,0.0
Bucarest,UK,Mar-07,Victory,0.0
Bucarest,US,Feb-07,200S,0.0
Bucarest,US,Feb-07,300S,0.0
Bucarest,US,Feb-07,600S,0.0
Bucarest,US,Feb-07,626S,0.0
Bucarest,US,Feb-07,676RS,0.0
Bucarest,US,Feb-07,676S,0.0
Bucarest,US,Feb-07,900S,0.0
Bucarest,US,Feb-07,929S,0.0
Bucarest,US,Feb-07,996RS,0.0
Bucarest,US,Feb-07,996S,0.0
Bucarest,US,Feb-07,Bandit 1200,0.0
Bucarest,US,Feb-07,Bandit 1200S,0.0
Bucarest,US,Feb-07,Bandit 900,0.0
Bucarest,US,Feb-07,Boulevard,0.0
Bucarest,US,Feb-07,CRS550,0.0
Bucarest,US,Feb-07,CRX500,0.0
Bucarest,US,Feb-07,CRX600,0.0
Bucarest,US,Feb-07,CRX650,0.0
Bucarest,US,Feb-07,Enduro 350,59.0
Bucarest,US,Feb-07,Enduro 450,0.0
Bucarest,US,Feb-07,Enduro 550,0.0
Bucarest,US,Feb-07,KingTwin,0.0
Bucarest,US,Feb-07,MegaTwin,0.0
Bucarest,US,Feb-07,RoadLiner,0.0
Bucarest,US,Feb-07,RoadStar,0.0
Bucarest,US,Feb-07,ST1200,0.0
Bucarest,US,Feb-07,ST1200R,0.0
Bucarest,US,Feb-07,ST900,0.0
Bucarest,US,Feb-07,Victory,0.0
Bucarest,US,Jan-07,200S,0.0
Bucarest,US,Jan-07,300S,0.0
Bucarest,US,Jan-07,600S,13.0
Bucarest,US,Jan-07,626S,0.0
Bucarest,US,Jan-07,676RS,0.0
Bucarest,US,Jan-07,676S,0.0
Bucarest,US,Jan-07,900S,0.0
Bucarest,US,Jan-07,929S,0.0
Bucarest,US,Jan-07,996RS,0.0
Bucarest,US,Jan-07,996S,0.0
Bucarest,US,Jan-07,Bandit 1200,0.0
Bucarest,US,Jan-07,Bandit 1200S,0.0
Bucarest,US,Jan-07,Bandit 900,0.0
Bucarest,US,Jan-07,Boulevard,0.0
Bucarest,US,Jan-07,CRS550,0.0
Bucarest,US,Jan-07,CRX500,0.0
Bucarest,US,Jan-07,CRX600,0.0
Bucarest,US,Jan-07,CRX650,0.0
Bucarest,US,Jan-07,Enduro 350,62.0
Bucarest,US,Jan-07,Enduro 450,0.0
Bucarest,US,Jan-07,Enduro 550,0.0
Bucarest,US,Jan-07,KingTwin,76.0
Bucarest,US,Jan-07,MegaTwin,137.0
Bucarest,US,Jan-07,RoadLiner,0.0
Bucarest,US,Jan-07,RoadStar,0.0
Bucarest,US,Jan-07,ST1200,0.0
Bucarest,US,Jan-07,ST1200R,0.0
Bucarest,US,Jan-07,ST900,0.0
Bucarest,US,Jan-07,Victory,0.0
Bucarest,US,Mar-07,200S,0.0
Bucarest,US,Mar-07,300S,0.0
Bucarest,US,Mar-07,600S,0.0
Bucarest,US,Mar-07,626S,0.0
Bucarest,US,Mar-07,676RS,0.0
Bucarest,US,Mar-07,676S,0.0
Bucarest,US,Mar-07,900S,0.0
Bucarest,US,Mar-07,929S,0.0
Bucarest,US,Mar-07,996RS,0.0
Bucarest,US,Mar-07,996S,0.0
Bucarest,US,Mar-07,Bandit 1200,0.0
Bucarest,US,Mar-07,Bandit 1200S,0.0
Bucarest,US,Mar-07,Bandit 900,0.0
Bucarest,US,Mar-07,Boulevard,0.0
Bucarest,US,Mar-07,CRS550,0.0
Bucarest,US,Mar-07,CRX500,0.0
Bucarest,US,Mar-07,CRX600,0.0
Bucarest,US,Mar-07,CRX650,0.0
Bucarest,US,Mar-07,Enduro 350,60.0
Bucarest,US,Mar-07,Enduro 450,0.0
Bucarest,US,Mar-07,Enduro 550,0.0
Bucarest,US,Mar-07,KingTwin,40.0
Bucarest,US,Mar-07,MegaTwin,75.0
Bucarest,US,Mar-07,RoadLiner,0.0
Bucarest,US,Mar-07,RoadStar,0.0
Bucarest,US,Mar-07,ST1200,0.0
Bucarest,US,Mar-07,ST1200R,0.0
Bucarest,US,Mar-07,ST900,0.0
Bucarest,US,Mar-07,Victory,0.0
Dallas,Argentina,Feb-07,200S,0.0
Dallas,Argentina,Feb-07,300S,0.0
Dallas,Argentina,Feb-07,600S,0.0
Dallas,Argentina,Feb-07,626S,0.0
Dallas,Argentina,Feb-07,676RS,0.0
Dallas,Argentina,Feb-07,676S,0.0
Dallas,Argentina,Feb-07,900S,0.0
Dallas,Argentina,Feb-07,929S,0.0
Dallas,Argentina,Feb-07,996RS,0.0
Dallas,Argentina,Feb-07,996S,0.0
Dallas,Argentina,Feb-07,Bandit 1200,0.0
Dallas,Argentina,Feb-07,Bandit 1200S,0.0
Dallas,Argentina,Feb-07,Bandit 900,0.0
Dallas,Argentina,Feb-07,Boulevard,0.0
Dallas,Argentina,Feb-07,CRS550,0.0
Dallas,Argentina,Feb-07,CRX500,0.0
Dallas,Argentina,Feb-07,CRX600,0.0
Dallas,Argentina,Feb-07,CRX650,0.0
Dallas,Argentina,Feb-07,Enduro 350,0.0
Dallas,Argentina,Feb-07,Enduro 450,0.0
Dallas,Argentina,Feb-07,Enduro 550,0.0
Dallas,Argentina,Feb-07,KingTwin,0.0
Dallas,Argentina,Feb-07,MegaTwin,0.0
Dallas,Argentina,Feb-07,RoadLiner,0.0
Dallas,Argentina,Feb-07,RoadStar,0.0
Dallas,Argentina,Feb-07,ST1200,0.0
Dallas,Argentina,Feb-07,ST1200R,0.0
Dallas,Argentina,Feb-07,ST900,0.0
Dallas,Argentina,Feb-07,Victory,0.0
Dallas,Argentina,Jan-07,200S,192.0
Dallas,Argentina,Jan-07,300S,0.0
Dallas,Argentina,Jan-07,600S,0.0
Dallas,Argentina,Jan-07,626S,0.0
Dallas,Argentina,Jan-07,676RS,85.0
Dallas,Argentina,Jan-07,676S,185.0
Dallas,Argentina,Jan-07,900S,0.0
Dallas,Argentina,Jan-07,929S,0.0
Dallas,Argentina,Jan-07,996RS,0.0
Dallas,Argentina,Jan-07,996S,296.0
Dallas,Argentina,Jan-07,Bandit 1200,0.0
Dallas,Argentina,Jan-07,Bandit 1200S,0.0
Dallas,Argentina,Jan-07,Bandit 900,0.0
Dallas,Argentina,Jan-07,Boulevard,74.0
Dallas,Argentina,Jan-07,CRS550,0.0
Dallas,Argentina,Jan-07,CRX500,0.0
Dallas,Argentina,Jan-07,CRX600,0.0
Dallas,Argentina,Jan-07,CRX650,0.0
Dallas,Argentina,Jan-07,Enduro 350,0.0
Dallas,Argentina,Jan-07,Enduro 450,32.0
Dallas,Argentina,Jan-07,Enduro 550,0.0
Dallas,Argentina,Jan-07,KingTwin,0.0
Dallas,Argentina,Jan-07,MegaTwin,0.0
Dallas,Argentina,Jan-07,RoadLiner,0.0
Dallas,Argentina,Jan-07,RoadStar,312.0
Dallas,Argentina,Jan-07,ST1200,0.0
Dallas,Argentina,Jan-07,ST1200R,0.0
Dallas,Argentina,Jan-07,ST900,0.0
Dallas,Argentina,Jan-07,Victory,0.0
Dallas,Argentina,Mar-07,200S,0.0
Dallas,Argentina,Mar-07,300S,0.0
Dallas,Argentina,Mar-07,600S,0.0
Dallas,Argentina,Mar-07,626S,0.0
Dallas,Argentina,Mar-07,676RS,0.0
Dallas,Argentina,Mar-07,676S,97.0
Dallas,Argentina,Mar-07,900S,0.0
Dallas,Argentina,Mar-07,929S,0.0
Dallas,Argentina,Mar-07,996RS,0.0
Dallas,Argentina,Mar-07,996S,0.0
Dallas,Argentina,Mar-07,Bandit 1200,0.0
Dallas,Argentina,Mar-07,Bandit 1200S,0.0
Dallas,Argentina,Mar-07,Bandit 900,0.0
Dallas,Argentina,Mar-07,Boulevard,39.0
Dallas,Argentina,Mar-07,CRS550,0.0
Dallas,Argentina,Mar-07,CRX500,0.0
Dallas,Argentina,Mar-07,CRX600,0.0
Dallas,Argentina,Mar-07,CRX650,0.0
Dallas,Argentina,Mar-07,Enduro 350,0.0
Dallas,Argentina,Mar-07,Enduro 450,16.0
Dallas,Argentina,Mar-07,Enduro 550,0.0
Dallas,Argentina,Mar-07,KingTwin,0.0
Dallas,Argentina,Mar-07,MegaTwin,0.0
Dallas,Argentina,Mar-07,RoadLiner,0.0
Dallas,Argentina,Mar-07,RoadStar,0.0
Dallas,Argentina,Mar-07,ST1200,0.0
Dallas,Argentina,Mar-07,ST1200R,0.0
Dallas,Argentina,Mar-07,ST900,0.0
Dallas,Argentina,Mar-07,Victory,0.0
Dallas,Brazil,Feb-07,200S,0.0
Dallas,Brazil,Feb-07,300S,0.0
Dallas,Brazil,Feb-07,600S,0.0
Dallas,Brazil,Feb-07,626S,0.0
Dallas,Brazil,Feb-07,676RS,0.0
Dallas,Brazil,Feb-07,676S,0.0
Dallas,Brazil,Feb-07,900S,0.0
Dallas,Brazil,Feb-07,929S,0.0
Dallas,Brazil,Feb-07,996RS,0.0
Dallas,Brazil,Feb-07,996S,0.0
Dallas,Brazil,Feb-07,Bandit 1200,0.0
Dallas,Brazil,Feb-07,Bandit 1200S,0.0
Dallas,Brazil,Feb-07,Bandit 900,0.0
Dallas,Brazil,Feb-07,Boulevard,14.0
Dallas,Brazil,Feb-07,CRS550,0.0
Dallas,Brazil,Feb-07,CRX500,0.0
Dallas,Brazil,Feb-07,CRX600,0.0
Dallas,Brazil,Feb-07,CRX650,0.0
Dallas,Brazil,Feb-07,Enduro 350,0.0
Dallas,Brazil,Feb-07,Enduro 450,69.0
Dallas,Brazil,Feb-07,Enduro 550,0.0
Dallas,Brazil,Feb-07,KingTwin,0.0
Dallas,Brazil,Feb-07,MegaTwin,0.0
Dallas,Brazil,Feb-07,RoadLiner,0.0
Dallas,Brazil,Feb-07,RoadStar,0.0
Dallas,Brazil,Feb-07,ST1200,0.0
Dallas,Brazil,Feb-07,ST1200R,0.0
Dallas,Brazil,Feb-07,ST900,0.0
Dallas,Brazil,Feb-07,Victory,0.0
Dallas,Brazil,Jan-07,200S,0.0
Dallas,Brazil,Jan-07,300S,0.0
Dallas,Brazil,Jan-07,600S,0.0
Dallas,Brazil,Jan-07,626S,0.0
Dallas,Brazil,Jan-07,676RS,0.0
Dallas,Brazil,Jan-07,676S,15.0
Dallas,Brazil,Jan-07,900S,0.0
Dallas,Brazil,Jan-07,929S,0.0
Dallas,Brazil,Jan-07,996RS,0.0
Dallas,Brazil,Jan-07,996S,0.0
Dallas,Brazil,Jan-07,Bandit 1200,0.0
Dallas,Brazil,Jan-07,Bandit 1200S,0.0
Dallas,Brazil,Jan-07,Bandit 900,0.0
Dallas,Brazil,Jan-07,Boulevard,10.0
Dallas,Brazil,Jan-07,CRS550,0.0
Dallas,Brazil,Jan-07,CRX500,0.0
Dallas,Brazil,Jan-07,CRX600,0.0
Dallas,Brazil,Jan-07,CRX650,0.0
Dallas,Brazil,Jan-07,Enduro 350,0.0
Dallas,Brazil,Jan-07,Enduro 450,67.0
Dallas,Brazil,Jan-07,Enduro 550,0.0
Dallas,Brazil,Jan-07,KingTwin,0.0
Dallas,Brazil,Jan-07,MegaTwin,0.0
Dallas,Brazil,Jan-07,RoadLiner,0.0
Dallas,Brazil,Jan-07,RoadStar,234.0
Dallas,Brazil,Jan-07,ST1200,0.0
Dallas,Brazil,Jan-07,ST1200R,0.0
Dallas,Brazil,Jan-07,ST900,0.0
Dallas,Brazil,Jan-07,Victory,0.0
Dallas,Brazil,Mar-07,200S,0.0
Dallas,Brazil,Mar-07,300S,0.0
Dallas,Brazil,Mar-07,600S,0.0
Dallas,Brazil,Mar-07,626S,0.0
Dallas,Brazil,Mar-07,676RS,0.0
Dallas,Brazil,Mar-07,676S,11.0
Dallas,Brazil,Mar-07,900S,0.0
Dallas,Brazil,Mar-07,929S,0.0
Dallas,Brazil,Mar-07,996RS,0.0
Dallas,Brazil,Mar-07,996S,0.0
Dallas,Brazil,Mar-07,Bandit 1200,0.0
Dallas,Brazil,Mar-07,Bandit 1200S,0.0
Dallas,Brazil,Mar-07,Bandit 900,0.0
Dallas,Brazil,Mar-07,Boulevard,0.0
Dallas,Brazil,Mar-07,CRS550,0.0
Dallas,Brazil,Mar-07,CRX500,0.0
Dallas,Brazil,Mar-07,CRX600,0.0
Dallas,Brazil,Mar-07,CRX650,0.0
Dallas,Brazil,Mar-07,Enduro 350,0.0
Dallas,Brazil,Mar-07,Enduro 450,70.0
Dallas,Brazil,Mar-07,Enduro 550,0.0
Dallas,Brazil,Mar-07,KingTwin,0.0
Dallas,Brazil,Mar-07,MegaTwin,0.0
Dallas,Brazil,Mar-07,RoadLiner,0.0
Dallas,Brazil,Mar-07,RoadStar,0.0
